timestamp,activity,x_gyro,y_gyro,z_gyro,x_accel,y_accel,z_accel
622776,walking,-3596,5960,-21924,14597,438,-13587
623277,walking,6664,4296,-19928,349,-2657,782
623778,walking,-3012,2596,-20808,-20489,17016,7219
624279,walking,7924,8044,-14708,19323,-11227,-15634
624780,walking,2304,3680,-18916,-5636,-1319,5542
625281,walking,1856,2332,-19992,-8449,10014,16479
625782,walking,2560,4308,-23724,18991,1978,-7849
626283,walking,-14204,-900,-25308,7217,-7638,-20619
626784,walking,-16608,-1936,908,22058,-12960,6336
627285,walking,-12172,1144,-720,809,22828,3580
627786,walking,432,-8724,-21836,-2424,-6880,-23865
628287,walking,-3992,4180,-20496,1920,6397,11356
628788,walking,-5240,4120,-20812,-27703,5598,3299
629289,walking,-844,428,-13528,20869,-800,-3040
629790,walking,2508,-1828,-14068,2569,-2455,9971
630291,walking,-516,-960,-20028,-2497,-166,1355
630792,walking,5436,-572,-14244,2399,-243,314
631293,walking,2120,4504,-10120,-7173,3614,2664
631794,walking,-1092,2680,-13520,7220,10563,15636
632295,walking,2336,2060,-12944,5244,1727,3936
632796,walking,3844,92,-16616,24235,-17568,-7644
633297,walking,1824,-1648,-21848,-7948,6138,6350
633798,walking,-3184,-1964,-19064,-27475,-7574,-4386
634299,walking,384,6284,-12444,14894,-15982,-17882
634800,walking,4564,9588,-16272,26574,-11262,-296
635301,walking,-1368,260,-22644,-7693,-623,1708
635802,walking,5992,6380,-13432,21501,8368,-9189
636303,walking,-6708,9792,-17784,20713,-6989,-9620
636804,walking,1192,3368,-18904,-8392,-4095,-1938
637305,walking,2536,7984,-18112,-32768,-11910,31959
637806,walking,164,3096,-20704,18081,-18006,-24298
638307,walking,9412,7512,-20656,32767,-15162,9953
638808,walking,-1408,6096,-17068,3371,7004,14488
639309,walking,-664,3884,-21772,19716,-1834,-11259
639810,walking,6396,-1568,-14000,8245,-10775,-3664
640311,walking,2096,364,-19320,-17789,-6081,9535
640812,walking,-976,2056,-21468,31894,-12744,-18150
641313,walking,3140,12112,-12140,17024,7930,-256
641814,walking,-352,5668,-19976,-27520,-11367,-10761
642315,walking,7748,5848,-18628,8437,9921,-13950
642816,walking,9496,4660,-10396,-16818,-12396,22267
643317,walking,6264,7008,-22924,13601,-3606,-4973
643818,walking,4864,3108,-18792,-3832,12285,-24293
644319,walking,-7012,-4600,-22224,-25611,-6742,23598
644820,walking,5776,9820,-13924,25256,12121,-20134
645321,walking,-3468,11724,-14972,7431,-10490,-2162
645822,walking,5708,3432,-11888,-16164,8446,6610
646323,walking,-4692,16852,-11580,15072,6561,-3401
646824,walking,7840,5812,-26812,-6838,16696,28037
647325,walking,2508,6616,-23236,26090,19588,-9854
647826,walking,1248,-1524,-21340,19679,17554,2206
648327,walking,-1332,11112,-18216,-12056,21285,5600
648828,walking,2876,10980,-13100,11599,-1229,-5283
649329,walking,-892,-1004,-17592,-6098,-3715,5159
649830,walking,904,-5100,-18636,-18361,599,12235
650331,walking,3232,-10768,-22464,3215,-21627,-8407
650832,walking,-1600,-2716,-25696,-9546,-3071,1402
651333,walking,3392,-1988,-21376,28524,-11878,-4518
651834,walking,5568,4864,-19204,3172,-3434,8694
652335,walking,-388,-68,-23780,-28464,3033,-10336
652836,walking,7264,13708,-16176,15631,-32768,-10136
653337,walking,4460,8500,-22484,794,32767,3296
653838,walking,7456,-1916,-19040,3113,-15594,-2059
654339,walking,5248,5392,-18504,28305,7875,15610
654840,walking,-1996,7336,-20496,-18199,13937,3389
655341,walking,8012,5568,-25364,-4669,32767,1119
655842,walking,7744,11048,-10488,-4977,-19652,4490
656343,walking,-2964,5248,-14564,267,-1340,-1884
656844,walking,4616,12684,-16360,24446,20131,14442
657345,walking,3688,14156,-16780,-19630,16407,-5158
657846,walking,2340,12844,-28608,28363,26168,-3811
658347,walking,44,18144,-29428,644,32767,21305
658848,walking,2824,-4196,-21144,640,2934,14098
659349,walking,-2752,4744,-21520,32016,4491,16509
659850,walking,-1404,5844,-23224,-22069,5183,16523
660351,walking,11008,1908,-12852,612,4441,3398
660852,walking,2164,5020,-27764,-26169,9162,6534
661353,walking,12652,-164,-17564,-32768,-19974,-11119
661854,walking,6944,7660,-16088,21074,-8650,-4764
662355,walking,11908,6452,-32768,-32768,12955,-18153
662856,walking,-2264,7988,-13072,15471,13248,-32768
663357,walking,-16600,8468,-18840,7532,26351,-17123
663858,walking,-7648,2448,-14224,1850,-13572,2752
664359,walking,-9456,-8300,-14176,-14770,-5856,3954
664860,walking,-17996,-6668,-7200,3353,-1130,264
665361,walking,-6336,3212,-9968,11116,18275,18473
665862,walking,-5804,5496,-17780,2828,2233,-5013
666363,walking,-2504,4056,-18660,197,-14924,19117
666864,walking,-2780,3304,-11084,5785,8464,-1777
667365,walking,-7332,8156,-19120,12731,14861,5884
667866,walking,-7592,9588,-17692,-9483,-13767,6432
668367,walking,-2340,7104,-18768,13081,19114,-4617
668868,walking,612,-10572,-27988,-9245,-13255,-12032
669369,walking,1860,152,-10548,-6944,-17083,-7595
669870,walking,-9328,9680,-22312,14588,22017,-14529
670371,walking,-2212,1020,-17276,-2749,-11205,3619
670872,walking,1272,488,-10604,-1976,5869,-5858
671373,walking,548,4748,-15620,134,18026,-2914
671874,walking,-2288,14376,-19792,1657,-20654,5531
672375,walking,-8516,6900,-22144,-1575,21359,-9284
672876,walking,-592,9120,-17516,8181,3344,-1171
673377,walking,-1764,1344,-19820,-14675,-9539,1189
673878,walking,-8204,9776,-24652,19357,15833,-19918
674379,walking,564,4196,-12204,2833,-11335,-2735
674880,walking,-6608,4304,-8820,-170,9254,-7575
675381,walking,-12796,1140,-15544,-3504,-8500,-12251
675882,walking,-10000,336,-13812,13628,213,15563
676383,walking,-10980,6524,-9672,-3758,4834,1771
676884,walking,-8984,10040,-11820,7573,-7406,12039
677385,walking,2508,14016,-11996,-638,-2565,-1375
677886,walking,-4952,7352,-2408,-324,-5857,-8589
678387,walking,-19120,-10872,-17020,32767,3160,3720
678888,walking,-18732,-2224,-14372,-5414,6698,-2375
679389,walking,-9576,-5616,-3412,-15135,-3864,-339
679890,walking,-10196,-9140,-13668,16610,1252,-1178
680391,walking,-19660,-7908,-13644,-23941,2219,2405
680892,walking,-13160,-10440,-8752,22970,-6234,-695
681393,walking,-8208,-2956,-16604,12151,3442,2856
681894,walking,-12392,-9248,-9080,-25007,-1754,5724
682395,walking,-14864,-11300,-14312,22453,1266,-6046
682896,walking,-15304,-6132,-15296,-22040,-5548,755
683397,walking,-7948,-8404,-4268,1834,3287,605
683898,walking,-12280,-5856,-13564,17629,3842,-2512
684399,walking,-15784,-12148,-14748,-27018,-970,12251
684900,walking,-15784,-14040,-10536,27172,4564,-12333
685401,walking,-14960,-5464,-17748,-3922,6894,3357
685902,walking,-5972,-7836,640,1970,-1897,5664
686403,walking,-8344,-10064,-10640,17868,6698,-596
686904,walking,-17852,-10836,-16420,-19354,7255,2767
687405,walking,-7808,-11088,-4724,30574,6442,5605
687906,walking,-7636,-7320,-12452,23476,4898,3896
688407,walking,-13736,-11424,-20916,-32768,-1645,-6537
688908,walking,-13444,-8000,-7184,26928,1229,-10122
689409,walking,-11084,-3968,-15432,-2665,5947,5644
689910,walking,-10540,-6848,-6988,-12516,-296,1780
690411,walking,-11992,-3588,-9900,12496,419,-3458
690912,walking,-11676,-9400,-15396,-22076,-4730,-2195
691413,walking,-7824,-3864,-4484,7693,9048,-8945
691914,walking,-9592,-4636,-18404,-2590,473,2693
692415,walking,-8068,-9436,-13308,-24477,-1683,486
692916,walking,-14480,-11672,-15320,19639,-2921,-3218
693417,walking,-12472,-7880,-18712,-13478,-1007,-1112
693918,walking,-6700,-5428,-4808,-4581,-3,-625
694419,walking,-12124,-6332,-13076,17886,-3730,-2446
694920,walking,-20176,-17832,-23584,-32768,7236,8478
695421,walking,-12692,-7372,-6600,19941,904,-13836
695922,walking,-10836,-1712,-17808,11672,5218,5387
696423,walking,-11128,-10332,-10772,-30914,-1738,6489
696924,walking,-17092,-11388,-18728,26803,-11272,-7717
697425,walking,-11444,-6760,-16920,-23448,3714,-5800
697926,walking,-9204,-5424,-6160,5509,15165,2415
698427,walking,-12196,-5376,-16224,13051,-14447,-4254
698928,walking,-9084,-13144,-16604,-22848,9537,-5092
699429,walking,-7564,-5452,-11028,18530,492,-2447
699930,walking,-10600,-5268,-14480,-2769,-5735,2366
700431,walking,-8520,-6460,-12788,-17911,1672,2467
700932,walking,-14632,-9672,-12988,12439,-6219,-5869
701433,walking,-10968,-8128,-15136,-8974,707,-1671
701934,walking,-7788,-7848,-8816,-14064,2238,3597
702435,walking,-14436,-6420,-13392,13898,-1032,-5671
702936,walking,-8588,-10288,-15616,-22575,-11174,-491
703437,walking,-11496,-11312,-5216,-331,1928,-7959
703938,walking,-13432,-6424,-10272,11226,4441,-4127
704439,walking,-14808,-11712,-14356,-24982,-2561,7613
704940,walking,-14316,-7912,-6884,24188,240,-13385
705441,walking,-13908,-3072,-15096,6849,10454,863
705942,walking,-11188,-8400,-8944,-22574,-3789,9409
706443,walking,-18228,-13508,-16144,32767,2763,-5669
706944,walking,-15068,-5200,-14776,-16854,5143,2021
707445,walking,-8392,-4808,-3028,1258,6294,2096
707946,walking,-14144,-8464,-12608,16907,-4675,-1875
708447,walking,-18080,-12232,-13808,-32768,-1629,-2606
708948,walking,-12368,-11932,-3696,21604,5110,-15097
709449,walking,-8672,-8564,-10808,13310,8529,-3466
709950,walking,-13500,-13728,-11644,-27410,-3783,13402
710451,walking,-15328,-17108,-14960,32767,8510,-4016
710952,walking,-11704,-7664,-15696,-10097,5242,-2042
711453,walking,-9476,-7292,-4728,-10214,-625,1480
711954,walking,-12604,-6816,-11308,14434,-3763,-5729
712455,walking,-16104,-13040,-12204,-31939,-15581,5687
712956,walking,-12216,-9516,-2396,14280,9382,-1062
713457,walking,-13928,-5608,-10256,11514,3673,-3569
713958,walking,-16188,-10760,-6944,-27423,-12777,9395
714459,walking,-15736,-8840,-8836,32767,3378,-7458
714960,walking,-13252,-5760,-7880,10522,9714,756
715461,walking,-19180,-9140,-4348,-11277,-7320,17690
715962,walking,-13476,-9504,-8924,18638,3737,-853
716463,walking,-14836,-4704,-11964,9124,3639,-1816
716964,walking,-13188,-10120,-9796,-18575,-3,11976
717465,walking,-15472,-8984,-10376,24933,7351,-3771
717966,walking,-15832,-6220,-8788,729,2929,52
718467,walking,-10032,-9452,-8376,-13253,-963,9427
718968,walking,-15072,-10060,-9464,10682,2169,-7678
719469,walking,-14492,-6636,-11972,-10898,-5277,-236
719970,walking,-8148,-6288,-5328,-14608,1152,88
720471,walking,-15492,-7840,-9324,8615,-6225,-13241
720972,walking,-11288,-14264,-13068,-28185,-5458,3982
721473,walking,-11300,-9912,-6404,-19806,-4050,-14406
721974,walking,-15304,-7236,-10496,16419,3600,-6663
722475,walking,-15156,-14456,-14344,-25954,-7911,7456
722976,walking,-12196,-8484,-7576,18087,6594,-10745
723477,walking,-11928,-3268,-11040,6040,5471,817
723978,walking,-11888,-8900,-9244,-26906,-7314,4240
724479,walking,-14664,-8052,-11444,22286,3981,-4225
724980,walking,-16332,-6792,-11040,-1362,3354,-1714
725481,walking,-10000,-8756,-8288,-10728,-4419,6196
725982,walking,-13180,-7112,-8476,13010,7092,-8025
726483,walking,-11300,-8652,-15192,-6413,-8026,-2740
726984,walking,-11352,-12196,-11652,-16924,2732,16019
727485,walking,-14184,-8944,-8616,22383,6961,-9175
727986,walking,-12108,-8668,-14584,-23466,-638,7072
728487,walking,-10000,-8276,-8240,-7570,-2614,-4684
728988,walking,-17456,-6024,-9524,10265,-1916,-12367
729489,walking,-7472,-11868,-13448,-23161,-6733,-2111
729990,walking,-12780,-7904,-6720,-6837,1330,-2752
730491,walking,-14056,-5456,-10644,11322,-2476,-6284
730992,walking,-10616,-11232,-16220,-22182,-1613,6848
731493,walking,-11748,-5496,-10556,22779,6876,-3516
731994,walking,-12124,-6832,-13688,-10008,-10272,880
732495,walking,-9024,-10052,-9776,-23225,-3695,8523
732996,walking,-13232,-8664,-13764,26963,19980,-7831
733497,walking,-12928,-10964,-13436,-21652,-6287,9403
733998,walking,-9084,-12316,-4600,10099,-186,-11372
734499,walking,-14696,-5152,-14892,15158,9605,2534
735000,walking,-12220,-10972,-9368,-20835,-3422,16717
735501,walking,-13532,-10588,-15388,28885,5119,-9834
736002,walking,-15768,-14744,-14348,-32687,-13095,5318
736503,walking,-8360,-7148,-2664,19555,-2308,-21142
737004,walking,-12684,-8956,-12044,5682,19884,10798
737505,walking,-8864,-10528,-5132,-16969,-7353,10473
738006,walking,-10888,-15196,-17000,30699,6783,-8711
738507,walking,-14768,-8444,-14800,-22202,6190,1421
739008,walking,-6412,-6220,-220,3569,938,-4792
739509,walking,-11244,-7044,-9812,17895,5228,-3114
740010,walking,-18468,-13184,-12628,-28155,-13232,6257
740511,walking,-15576,-11232,-8544,26615,4163,-18081
741012,walking,-11808,-4756,-11196,4154,4291,-1865
741513,walking,-14208,-9976,-9764,-19257,-2444,13965
742014,walking,-15368,-10860,-9140,31358,10912,-13740
742515,walking,-14588,-6696,-11040,-5343,-3976,-966
743016,walking,-8668,-7156,-5968,-17518,-2996,9190
743517,walking,-16504,-13720,-14172,22280,528,-4883
744018,walking,-15020,-8404,-11908,-8933,242,799
744519,walking,-9048,-7624,-5088,-9323,-141,11439
745020,walking,-15200,-10340,-13904,17322,10313,-3620
745521,walking,-14752,-5528,-9620,1557,4674,-1401
746022,walking,-10112,-7168,-1120,-5925,-4711,6435
746523,walking,-11072,-9800,-9420,19546,11937,5608
747024,walking,-15744,-4664,-10136,11470,4003,-4793
747525,walking,-9352,-7476,-6560,-9965,3194,11099
748026,walking,-16712,-11704,-12716,16146,-785,-8917
748527,walking,-16128,-9688,-12148,-8507,-2923,1319
749028,walking,-8420,-6644,-5244,-11234,-236,8403
749529,walking,-13332,-9500,-10872,15632,1965,-7430
750030,walking,-13800,-9124,-11424,-21399,4002,10144
750531,walking,-5928,-6748,-5552,-5761,5228,-5318
751032,walking,-11208,-8196,-13740,16197,-8230,-484
751533,walking,-13608,-15184,-14948,-25725,-3112,5617
752034,walking,-11620,-10360,-7504,16967,-2741,-11336
752535,walking,-11760,-7492,-10260,1870,-1383,-1794
753036,walking,-10632,-12928,-12136,-22610,-9992,5508
753537,walking,-13616,-10900,-9052,19721,6386,-18104
754038,walking,-12436,-8632,-10752,-1697,-2826,-2377
754539,walking,-9812,-11852,-8588,-9679,1540,19079
755040,walking,-13324,-15620,-14744,25342,5257,-6258
755541,walking,-13040,-8820,-11340,-13328,-1979,7039
756042,walking,-5880,-7392,-2816,-5522,-2362,1030
756543,walking,-11192,-8508,-8524,11617,2838,-5448
757044,walking,-17032,-18492,-13760,-21328,-11880,22169
757545,walking,-13032,-8776,-3712,10317,1530,-15602
758046,walking,-14048,-3812,-11360,5874,-1699,-469
758547,walking,-12964,-10224,-12876,-24555,-7317,8243
759048,walking,-15720,-8552,-6008,20870,6875,-14526
759549,walking,-12664,-6108,-13844,-10621,-6101,3288
760050,walking,-8028,-9020,-12188,-18748,-1615,7799
760551,walking,-14820,-12880,-13040,14676,-1161,-10009
761052,walking,-11836,-13112,-14508,-16752,-8888,3097
761553,walking,-6560,-8344,-6892,-11778,223,8824
762054,walking,-13944,-9888,-13052,16902,7167,-9274
762555,walking,-13864,-11888,-17216,-30016,-26909,12246
763056,walking,-11140,7936,-2488,-13703,8709,10855
763557,walking,-3192,13160,8616,-2282,2126,12
764058,walking,-3660,9100,-13184,26867,18388,-2642
764559,walking,-11800,-8116,-14476,12560,-8691,-356
765060,walking,-10188,-7064,-11272,15981,1427,-196
765561,walking,-18760,-12752,-17928,-26613,7,8891
766062,walking,-13908,-9376,-7832,25511,-7194,-7483
766563,walking,-9920,-4332,-13836,13323,2336,360
767064,walking,-15700,-8312,-10500,-21918,10193,7669
767565,walking,-17064,-11720,-14356,32767,-12997,-5665
768066,walking,-15308,-6672,-16504,1883,9723,-2239
768567,walking,-8784,-7964,-4300,-19658,1162,6225
769068,walking,-12600,-12400,-14288,21757,4651,3052
769569,walking,-14264,-6512,-16808,-3384,758,-3458
770070,walking,-6372,-2340,-2360,-10688,976,-1563
770571,walking,-13188,-10408,-12664,18559,-2001,-266
771072,walking,-15936,-8840,-13636,-14467,3680,-3502
771573,walking,-9008,-3520,-992,-24038,-8197,1585
772074,walking,-18096,-11836,-15156,17433,-8987,-5569
772575,walking,-19932,-9924,-14756,-25226,1806,-2645
773076,walking,-7524,-3708,-3584,-4794,1953,-924
773577,walking,-12576,-6548,-11012,13637,-1423,-3963
774078,walking,-15972,-10516,-12932,-32768,648,1600
774579,walking,-9984,-6556,-2552,1190,-2319,-6083
775080,walking,-11536,-12544,-13344,22253,8168,-2397
775581,walking,-18436,-15432,-9108,-23211,-4513,15611
776082,walking,-8260,-7292,-2764,10601,231,-1669
776583,walking,-7856,-9208,-11260,17173,16736,759
777084,walking,-17212,-4736,-7572,-4386,-424,3769
777585,walking,-8500,-6004,-2092,-3845,-395,-692
778086,walking,-11252,-9672,-8196,10005,4865,-2486
778587,walking,-13840,-7948,-10264,-13313,-3696,8302
779088,walking,-8124,-7464,-5244,-5610,3665,-2599
779589,walking,-10600,-8760,-8372,11790,8642,-143
780090,walking,-13672,-10224,-8508,-20717,-10317,9568
780591,walking,-7772,-7840,-2704,-4945,1225,-2536
781092,walking,-11664,-6704,-6212,6532,1614,-2401
781593,walking,-13360,-7572,-9524,-6985,-2386,5675
782094,walking,-10548,-8024,-5692,-3110,-1806,-4574
782595,walking,-11256,-7900,-4752,-3426,3195,-1422
783096,walking,-13644,-10964,-10836,-5478,-5689,-1469
783597,walking,-10964,-6816,-8944,-22597,7108,9725
784098,walking,-15788,-12848,-14492,27773,3539,-4825
784599,walking,-13552,-10860,-11020,-8114,1813,4917
30,running,0,0,0,0,0,0
531,running,-22852,-4800,2704,-17992,18365,4582
1033,running,-10008,3516,-9436,31634,22001,2901
1534,running,-27136,20016,-15240,-1514,32767,-3056
2035,running,1128,-5112,-14056,-18004,-32768,-6623
2536,running,-6404,5720,-10684,6255,15731,32767
3037,running,-23044,22364,-12196,19362,9709,10267
3538,running,-3344,5952,-2608,-16211,-19368,-5269
4039,running,-6936,796,9996,-13726,2391,15008
4540,running,-1460,13916,-17124,11854,-14868,-8465
5041,running,500,16748,-16212,-32768,-19936,-83
5542,running,-8220,9436,-8788,-19410,-32768,-10379
6043,running,-9632,-4912,-2520,19498,32767,3434
6544,running,-28784,15868,1076,-32768,-17604,32767
7045,running,9224,6424,11892,22840,-9007,-5061
7546,running,-10020,16876,-15244,4640,4251,3908
8047,running,-7180,9368,-12104,3659,-29961,7055
8548,running,-17068,-2860,-304,-4634,-12073,2034
9049,running,-32768,-27336,-12124,-32339,8393,238
9550,running,32767,-31928,-32768,6446,2670,-9826
10051,running,-32768,-15456,-23840,23544,-3187,-23440
10552,running,-8200,-8572,-12032,-32621,-518,5552
11053,running,1600,2192,-4436,-666,-12695,9218
11554,running,-30640,-18492,-31088,25098,7888,-17365
12055,running,-27852,-12308,-25964,-27029,-5882,16360
12556,running,-13788,4188,-15808,23535,38,-10323
13057,running,-7568,-11564,-13440,-6107,-1121,2881
13558,running,-6304,4760,-4528,1525,-1607,4295
14059,running,-14308,-9924,-15880,17211,-4071,-3345
14560,running,-13148,2072,-11412,-32674,-2588,15694
15061,running,-23800,-4064,-20048,23832,6693,-18936
15562,running,-22892,-1952,-24120,-31926,-6319,3516
16063,running,-15860,4380,-7412,10469,-2731,-19660
16564,running,-12092,-6444,-11980,-5816,-2091,457
17065,running,-12488,116,-11472,25524,3623,-5493
17566,running,-9396,-11288,-10872,507,707,-3888
18067,running,-5092,3996,-5776,-9467,1918,11721
18568,running,-10972,-8020,-10748,12819,6987,-17266
19069,running,-10812,-1488,-7188,-16263,-1227,13821
19570,running,-23392,-10960,-15948,21040,8498,-18879
20071,running,-30624,312,-18536,-31906,-140,19414
20572,running,-23476,904,-19496,30632,-2497,-8564
21073,running,-23700,-3924,-18556,-32768,586,12985
21574,running,-15792,4196,-12988,25217,-117,-4335
22075,running,-5888,-7700,-10480,-20224,470,6360
22576,running,-4580,6444,-7856,12676,-670,-2657
23077,running,-6984,-10108,-8860,5950,-1159,-3288
23578,running,-2688,1000,-4128,-8760,2701,9028
24079,running,-10708,-8160,-10648,14218,4109,-18562
